customerid,orders,revenue,first_purchase,last_purchase,is_repeat_buyer
13584,3,392.45000000000005,2010-02-02 08:40:00,2011-02-06 12:49:00,True
13585,3,684.54,2009-12-01 14:56:00,2010-06-27 12:33:00,True
13586,1,131.53,2010-06-16 13:47:00,2010-06-16 13:47:00,False
13587,4,1673.5,2010-02-14 13:17:00,2011-10-07 12:31:00,True
13588,9,2478.95,2011-03-29 15:53:00,2011-11-24 10:42:00,True
13589,6,1120.74,2009-12-06 10:26:00,2011-11-25 12:10:00,True
13590,18,6349.59,2009-12-01 13:37:00,2011-11-28 12:54:00,True
13591,7,2093.94,2009-12-14 15:44:00,2011-10-06 12:26:00,True
13592,4,247.95999999999998,2011-03-20 14:01:00,2011-11-04 09:49:00,True
13593,14,5523.6900000000005,2010-03-02 16:36:00,2011-08-23 13:35:00,True
13594,2,533.32,2010-08-11 10:23:00,2011-10-18 10:19:00,True
13595,3,818.22,2010-03-03 14:42:00,2010-07-11 12:36:00,True
13596,2,697.04,2011-11-27 11:57:00,2011-12-04 12:01:00,True
13597,2,396.71,2010-11-02 09:30:00,2010-11-04 14:54:00,True
13598,5,789.5899999999999,2010-02-26 11:22:00,2011-10-23 14:28:00,True
13599,33,10167.630000000001,2009-12-01 12:30:00,2011-12-08 16:10:00,True
13600,2,518.42,2010-03-15 17:16:00,2011-01-31 15:27:00,True
13601,4,1185.14,2010-06-11 15:03:00,2011-10-25 17:31:00,True
13602,4,1025.17,2010-05-28 11:49:00,2011-10-06 11:47:00,True
13603,1,164.34,2011-11-13 15:57:00,2011-11-13 15:57:00,False
13604,1,717.62,2010-02-19 12:02:00,2010-02-19 12:02:00,False
13605,2,522.6700000000001,2010-05-17 15:46:00,2010-11-17 17:16:00,True
13606,3,280.53999999999996,2011-02-01 11:42:00,2011-11-10 17:46:00,True
13607,2,1078.31,2010-11-02 11:48:00,2011-10-30 16:17:00,True
13608,1,236.2,2010-06-17 12:28:00,2010-06-17 12:28:00,False
13609,1,167.35,2010-04-25 13:26:00,2010-04-25 13:26:00,False
13610,14,2175.88,2010-01-05 14:12:00,2011-11-27 15:38:00,True
13611,10,3319.53,2009-12-03 07:57:00,2011-09-11 14:51:00,True
13612,1,818.29,2010-03-17 12:14:00,2010-03-17 12:14:00,False
13613,5,1039.85,2010-02-17 12:40:00,2010-09-13 12:01:00,True
13614,6,2359.19,2010-06-06 13:42:00,2011-11-15 14:47:00,True
13615,8,6272.53,2010-01-28 15:43:00,2011-01-25 08:21:00,True
13616,2,288.1,2010-01-17 14:56:00,2010-05-20 12:59:00,True
13617,8,1278.75,2010-08-01 15:23:00,2011-10-30 13:50:00,True
13618,1,177.34,2011-06-19 11:09:00,2011-06-19 11:09:00,False
13619,2,231.69,2010-02-03 14:16:00,2010-06-13 11:39:00,True
13620,1,112.34,2010-06-29 15:02:00,2010-06-29 15:02:00,False
13621,1,213.85,2011-08-15 08:26:00,2011-08-15 08:26:00,False
13622,1,658.95,2010-01-12 13:22:00,2010-01-12 13:22:00,False
13623,10,2566.4900000000002,2009-12-02 13:57:00,2011-11-09 12:00:00,True
13624,1,462.08,2010-11-16 13:43:00,2010-11-16 13:43:00,False
13625,1,301.26,2010-04-22 10:50:00,2010-04-22 10:50:00,False
13626,2,707.04,2010-11-25 16:12:00,2011-04-01 10:05:00,True
13627,7,2245.9,2010-03-09 14:03:00,2011-10-11 14:20:00,True
13628,1,310.14,2010-02-01 14:44:00,2010-02-01 14:44:00,False
13629,19,13370.86,2010-02-11 17:34:00,2011-11-16 13:21:00,True
13630,7,2031.78,2011-02-27 12:49:00,2011-12-04 15:16:00,True
13631,11,3070.42,2011-03-17 17:13:00,2011-09-01 09:57:00,True
13632,8,3648.15,2010-04-07 10:59:00,2011-11-15 10:51:00,True
13634,16,5073.47,2010-01-10 14:26:00,2011-11-06 13:40:00,True
13635,4,2999.16,2009-12-01 09:46:00,2011-10-03 10:55:00,True
13636,5,949.12,2011-02-27 14:29:00,2011-11-03 10:30:00,True
13637,3,810.5,2011-04-27 13:06:00,2011-10-18 13:32:00,True
13638,1,122.64,2011-11-24 10:38:00,2011-11-24 10:38:00,False
13639,2,1346.27,2010-09-29 10:05:00,2011-09-26 13:36:00,True
13640,1,405.0,2010-04-07 15:33:00,2010-04-07 15:33:00,False
13641,5,1016.47,2009-12-05 13:17:00,2010-03-09 07:37:00,True
13642,4,514.72,2010-10-03 12:23:00,2011-05-08 12:34:00,True
13643,10,2156.77,2009-12-08 12:48:00,2011-11-08 15:37:00,True
13644,4,2624.26,2011-08-26 11:53:00,2011-11-23 14:07:00,True
13645,1,252.1,2011-08-11 16:11:00,2011-08-11 16:11:00,False
13646,2,326.25,2010-11-05 12:00:00,2010-11-05 12:13:00,True
13647,8,3071.6800000000003,2010-04-15 12:55:00,2011-11-30 12:00:00,True
13648,8,1764.02,2009-12-01 18:13:00,2010-11-04 14:46:00,True
13649,6,1678.88,2010-06-30 16:35:00,2011-03-28 11:51:00,True
13650,10,3288.0,2010-01-26 08:44:00,2011-11-23 12:22:00,True
13651,3,226.85000000000002,2010-11-23 09:44:00,2011-11-04 14:59:00,True
13652,5,2570.85,2010-02-25 17:37:00,2011-10-25 08:51:00,True
13653,1,152.2,2010-08-09 08:19:00,2010-08-09 08:19:00,False
13654,11,6308.0,2009-12-02 11:43:00,2011-10-27 16:24:00,True
13655,6,2280.51,2010-04-27 09:59:00,2011-08-17 14:25:00,True
13656,4,1078.85,2010-04-23 12:50:00,2011-06-28 10:31:00,True
13657,2,382.14,2011-05-22 12:35:00,2011-11-29 12:32:00,True
13658,9,6025.5,2010-02-05 13:17:00,2011-11-30 10:13:00,True
13659,12,4894.88,2010-02-17 09:05:00,2011-05-18 12:37:00,True
13660,1,314.59,2010-11-04 16:10:00,2010-11-04 16:10:00,False
13661,1,325.24,2010-04-15 14:58:00,2010-04-15 14:58:00,False
13662,11,2250.11,2010-02-19 13:21:00,2011-09-15 12:04:00,True
13663,5,2047.51,2010-03-03 10:11:00,2011-06-13 15:44:00,True
13665,3,1711.6599999999999,2010-07-23 13:29:00,2010-11-18 13:06:00,True
13666,5,127.9,2009-12-04 10:48:00,2011-10-10 15:39:00,True
13667,1,305.02,2011-07-13 15:42:00,2011-07-13 15:42:00,False
13668,35,13089.94,2009-12-11 14:28:00,2011-12-07 12:11:00,True
13669,3,413.54999999999995,2010-10-28 15:05:00,2011-10-20 09:32:00,True
13670,1,349.7,2011-09-25 15:25:00,2011-09-25 15:25:00,False
13671,1,194.95,2010-11-10 10:50:00,2010-11-10 10:50:00,False
13672,3,419.9200000000001,2009-12-09 11:40:00,2011-02-11 13:53:00,True
13673,2,396.91999999999996,2011-11-07 15:40:00,2011-11-21 12:11:00,True
13674,1,240.68,2010-10-03 10:41:00,2010-10-03 10:41:00,False
13675,2,486.82000000000005,2011-02-28 12:14:00,2011-07-11 12:57:00,True
13676,2,243.90000000000003,2010-03-30 16:53:00,2010-06-18 17:30:00,True
13677,2,556.19,2010-07-07 17:25:00,2010-10-31 11:32:00,True
13678,1,232.6,2011-07-11 10:14:00,2011-07-11 10:14:00,False
13679,3,281.26,2009-12-04 16:52:00,2010-08-03 12:13:00,True
13680,12,11435.67,2009-12-04 14:14:00,2011-12-08 13:47:00,True
13681,4,827.83,2011-07-07 15:21:00,2011-11-22 11:13:00,True
13682,1,59.5,2011-06-05 14:06:00,2011-06-05 14:06:00,False
13683,1,258.6,2010-09-08 10:00:00,2010-09-08 10:00:00,False
13684,4,596.98,2010-03-28 14:48:00,2011-02-27 10:13:00,True
13685,7,3119.44,2011-10-10 12:59:00,2011-12-07 11:41:00,True
13686,3,409.04,2010-11-03 13:44:00,2011-06-10 09:10:00,True
13687,1,11880.84,2010-09-27 16:30:00,2010-09-27 16:30:00,False
13688,1,375.5,2010-03-14 14:11:00,2010-03-14 14:11:00,False
13689,2,1259.5,2010-09-21 10:27:00,2011-10-07 13:21:00,True
13690,1,172.25,2011-10-11 15:03:00,2011-10-11 15:03:00,False
13691,1,212.78,2010-11-08 17:34:00,2010-11-08 17:34:00,False
13692,5,3114.4,2010-10-15 13:28:00,2011-11-15 11:17:00,True
13693,9,2011.8200000000002,2009-12-07 11:29:00,2010-11-30 18:21:00,True
13694,143,196482.81,2009-12-04 15:26:00,2011-12-06 09:32:00,True
13695,16,2770.73,2010-05-11 11:07:00,2011-11-08 14:26:00,True
13696,3,2020.4,2010-02-11 14:17:00,2010-10-14 09:44:00,True
13697,1,151.29999999999998,2011-11-01 09:14:00,2011-11-01 09:14:00,False
13698,2,465.53000000000003,2010-01-27 09:02:00,2010-04-22 11:52:00,True
13699,2,764.1500000000001,2010-06-07 13:03:00,2011-07-07 16:51:00,True
13700,13,2613.46,2010-02-07 10:53:00,2011-11-13 13:00:00,True
13701,1,161.0,2010-09-19 12:39:00,2010-09-19 12:39:00,False
13702,1,135.18,2010-09-20 11:40:00,2010-09-20 11:40:00,False
13703,2,425.56,2010-10-20 13:11:00,2011-01-25 13:10:00,True
13704,9,2308.06,2011-09-12 14:40:00,2011-12-04 15:13:00,True
13705,7,2035.33,2010-03-25 17:19:00,2011-12-02 12:32:00,True
13706,2,631.1700000000001,2010-03-23 09:18:00,2011-02-10 09:21:00,True
13707,5,3365.8599999999997,2010-06-21 11:57:00,2011-03-17 18:03:00,True
13708,1,296.88,2011-03-13 13:46:00,2011-03-13 13:46:00,False
13709,18,7591.75,2010-01-11 10:40:00,2011-12-06 10:28:00,True
13710,3,509.52,2010-04-06 12:54:00,2011-11-08 08:16:00,True
13711,9,1792.26,2009-12-15 19:04:00,2011-05-05 10:31:00,True
13712,2,766.4200000000001,2010-04-08 11:16:00,2011-04-07 12:33:00,True
13713,3,743.26,2010-05-05 16:48:00,2010-10-27 16:18:00,True
13714,1,161.35,2010-08-31 13:57:00,2010-08-31 13:57:00,False
13715,17,8483.29,2010-03-11 15:33:00,2011-03-03 19:21:00,True
13716,1,138.28,2011-03-15 13:49:00,2011-03-15 13:49:00,False
13717,8,1763.3,2010-08-11 09:40:00,2011-11-07 14:13:00,True
13718,2,306.55,2011-02-17 11:58:00,2011-04-07 13:24:00,True
13719,11,2815.25,2010-05-17 14:36:00,2011-11-24 15:26:00,True
13720,4,799.9,2011-03-30 09:17:00,2011-08-15 12:46:00,True
13721,2,741.54,2010-11-09 17:59:00,2011-11-03 14:05:00,True
13722,10,5635.41,2010-03-03 14:13:00,2011-07-31 12:44:00,True
13723,6,1209.2,2010-04-07 14:32:00,2011-05-06 17:04:00,True
13724,1,213.01,2010-03-12 15:28:00,2010-03-12 15:28:00,False
13725,8,1980.56,2011-02-04 12:18:00,2011-10-21 10:03:00,True
13726,2,1079.66,2011-08-31 11:06:00,2011-11-01 10:49:00,True
13727,8,1080.05,2009-12-09 13:25:00,2011-11-11 09:46:00,True
13728,16,2855.17,2009-12-09 17:13:00,2011-11-03 10:49:00,True
13729,3,724.73,2010-01-24 14:57:00,2010-09-30 10:44:00,True
13730,2,752.5999999999999,2011-07-01 12:47:00,2011-07-27 08:35:00,True
13731,2,610.59,2011-04-07 10:10:00,2011-05-04 14:33:00,True
13732,1,491.86,2011-11-11 15:49:00,2011-11-11 15:49:00,False
13733,2,487.03000000000003,2009-12-04 15:28:00,2010-10-25 12:18:00,True
13734,4,6701.640000000001,2010-04-16 08:42:00,2010-07-19 12:04:00,True
13735,13,9813.220000000001,2009-12-13 13:31:00,2011-11-15 11:14:00,True
13736,7,2766.21,2009-12-06 12:07:00,2011-12-04 15:19:00,True
13737,1,339.59999999999997,2011-05-23 16:32:00,2011-05-23 16:32:00,False
13738,1,440.93,2010-11-08 15:23:00,2010-11-08 15:23:00,False
13739,2,292.2,2010-06-30 10:25:00,2011-11-21 13:35:00,True
13740,5,1597.77,2009-12-02 12:22:00,2011-04-13 10:32:00,True
13741,3,668.4300000000001,2011-05-06 13:43:00,2011-09-29 09:19:00,True
13742,12,3131.02,2011-01-23 14:59:00,2011-11-23 11:07:00,True
13743,7,1341.6,2011-03-25 14:46:00,2011-12-07 10:09:00,True
13744,2,1156.36,2011-02-20 14:08:00,2011-09-05 15:19:00,True
13745,2,777.36,2010-06-11 17:19:00,2011-06-30 16:43:00,True
13746,1,176.69,2010-10-22 11:55:00,2010-10-22 11:55:00,False
13747,2,249.39999999999998,2010-10-11 09:15:00,2010-12-01 10:37:00,True
13748,9,2268.35,2009-12-01 16:44:00,2011-09-05 09:45:00,True
13750,11,3602.1800000000003,2010-04-01 14:49:00,2011-10-17 12:16:00,True
13751,1,296.25,2011-02-24 15:56:00,2011-02-24 15:56:00,False
13752,7,1590.73,2010-06-30 10:23:00,2011-08-07 14:16:00,True
13753,4,2094.57,2009-12-03 10:20:00,2011-02-25 12:48:00,True
13754,3,447.05,2010-09-28 15:29:00,2011-07-11 11:51:00,True
13755,9,2161.35,2011-10-07 15:45:00,2011-12-06 12:26:00,True
13756,23,9207.5,2009-12-15 15:18:00,2011-12-07 16:44:00,True
13757,1,195.55,2010-02-03 12:37:00,2010-02-03 12:37:00,False
13758,15,9416.98,2009-12-01 10:06:00,2011-11-28 11:11:00,True
13759,2,659.4100000000001,2011-09-29 15:40:00,2011-11-06 14:47:00,True
13760,5,1363.6399999999999,2010-04-25 13:10:00,2011-10-16 16:13:00,True
13761,6,1952.17,2010-02-21 11:08:00,2011-10-20 14:01:00,True
13762,5,2472.48,2010-01-10 12:13:00,2011-05-05 09:15:00,True
13763,3,5217.4400000000005,2010-09-30 17:39:00,2011-10-07 15:13:00,True
13764,6,2953.26,2010-03-07 12:56:00,2011-09-30 12:03:00,True
13765,1,352.821,2010-02-24 13:46:00,2010-02-24 13:46:00,False
13766,1,190.35,2010-08-01 14:25:00,2010-08-01 14:25:00,False
13767,73,35540.53,2009-12-01 10:52:00,2011-12-07 15:00:00,True
13768,2,875.97,2009-12-09 10:25:00,2009-12-13 10:41:00,True
13769,20,5800.42,2009-12-16 11:59:00,2011-12-07 15:08:00,True
13770,4,785.37,2009-12-09 14:44:00,2010-10-13 15:10:00,True
13771,9,5728.82,2010-02-25 12:37:00,2011-10-06 14:18:00,True
13772,8,3114.22,2010-02-23 13:55:00,2011-11-06 11:43:00,True
13773,2,301.54,2010-02-18 10:27:00,2010-11-08 11:49:00,True
13774,1,345.0,2011-09-19 12:06:00,2011-09-19 12:06:00,False
13775,1,1049.66,2010-04-28 12:15:00,2010-04-28 12:15:00,False
13776,2,623.98,2010-10-07 16:07:00,2010-10-07 16:11:00,True
13777,61,56478.420000000006,2009-12-02 09:47:00,2011-12-09 12:25:00,True
13778,4,1124.49,2010-05-23 13:34:00,2011-08-28 15:25:00,True
13779,1,161.13,2010-07-12 11:24:00,2010-07-12 11:24:00,False
13780,3,735.82,2010-10-28 19:51:00,2011-12-02 13:49:00,True
13781,3,778.83,2009-12-18 15:46:00,2011-04-03 12:08:00,True
13782,13,1793.72,2009-12-06 12:52:00,2011-11-27 11:54:00,True
13783,4,1542.09,2010-02-04 13:47:00,2010-08-09 09:23:00,True
13784,14,2910.23,2010-09-15 12:27:00,2011-11-30 09:33:00,True
13785,4,542.49,2010-09-05 16:01:00,2010-10-07 09:25:00,True
13786,6,3358.9399999999996,2009-12-03 15:32:00,2010-12-07 13:53:00,True
13787,6,1222.5,2010-01-14 10:13:00,2011-09-25 12:06:00,True
13788,1,3.75,2010-07-22 15:50:00,2010-07-22 15:50:00,False
13789,1,239.45999999999998,2010-11-16 15:31:00,2010-11-16 15:31:00,False
13790,1,348.8,2011-12-05 15:48:00,2011-12-05 15:48:00,False
13791,2,1516.0,2011-06-24 16:38:00,2011-08-04 11:44:00,True
13792,3,383.95000000000005,2010-10-13 11:05:00,2011-10-04 14:31:00,True
13793,1,96.0,2010-03-03 08:25:00,2010-03-03 08:25:00,False
13794,1,126.03,2010-06-11 12:30:00,2010-06-11 12:30:00,False
13795,4,836.3,2010-03-12 12:44:00,2010-11-16 17:25:00,True
13796,1,289.7,2010-07-28 14:45:00,2010-07-28 14:45:00,False
13797,3,1179.45,2010-03-02 12:17:00,2010-09-29 10:34:00,True
13798,110,75836.87,2009-12-08 16:21:00,2011-12-08 15:51:00,True
13799,9,2803.57,2010-03-05 16:39:00,2011-08-15 12:07:00,True
13800,3,1679.56,2009-12-03 10:03:00,2011-02-03 12:27:00,True
13801,1,324.8,2011-10-04 10:15:00,2011-10-04 10:15:00,False
13802,19,26259.11,2010-02-16 10:11:00,2011-07-24 10:54:00,True
13803,3,1338.9099999999999,2010-03-31 10:00:00,2011-03-29 12:57:00,True
13804,9,3208.52,2010-09-29 10:26:00,2011-11-09 12:32:00,True
13805,2,924.6,2011-08-02 15:29:00,2011-10-18 14:50:00,True
13806,1,256.38,2011-10-07 11:43:00,2011-10-07 11:43:00,False
13807,3,534.8,2009-12-04 12:41:00,2010-12-07 15:48:00,True
13808,5,1747.66,2011-09-04 12:07:00,2011-12-04 12:18:00,True
13809,3,679.7,2010-09-05 11:42:00,2011-02-07 13:15:00,True
13810,3,1499.01,2011-10-14 12:57:00,2011-11-11 08:33:00,True
13811,3,814.5,2011-04-14 18:40:00,2011-06-09 09:54:00,True
13812,3,539.0,2011-08-26 12:54:00,2011-10-28 14:27:00,True
13813,8,2765.4700000000003,2009-12-06 10:16:00,2011-10-31 10:38:00,True
13814,3,2257.32,2010-06-30 14:12:00,2011-09-08 13:48:00,True
13815,8,7475.74,2010-02-12 10:26:00,2011-11-17 14:19:00,True
13816,2,571.6700000000001,2011-10-06 14:37:00,2011-11-16 08:38:00,True
13817,2,382.98,2010-12-23 11:46:00,2011-11-10 17:49:00,True
13818,1,61.28,2010-10-06 12:35:00,2010-10-06 12:35:00,False
13819,6,2642.35,2009-12-01 16:18:00,2011-02-11 10:38:00,True
13820,3,660.6500000000001,2010-01-28 12:26:00,2010-10-17 13:46:00,True
13821,6,1410.73,2010-01-04 13:36:00,2011-07-18 09:49:00,True
13822,2,632.0,2011-10-30 15:55:00,2011-12-04 12:13:00,True
13823,7,3403.45,2009-12-15 14:34:00,2011-11-21 10:22:00,True
13824,12,3314.76,2010-03-12 15:17:00,2011-11-07 12:41:00,True
13825,2,255.59000000000003,2009-12-09 14:30:00,2010-03-28 11:02:00,True
13826,1,189.5,2011-06-16 13:48:00,2011-06-16 13:48:00,False
13827,3,412.05,2011-07-19 15:38:00,2011-10-13 12:38:00,True
13828,1,209.49,2011-11-17 16:02:00,2011-11-17 16:02:00,False
13829,1,102.0,2010-10-14 18:19:00,2010-10-14 18:19:00,False
13830,1,156.85000000000002,2010-05-07 12:24:00,2010-05-07 12:24:00,False
13831,18,7023.58,2009-12-10 14:50:00,2011-11-23 15:41:00,True
13832,2,613.69,2010-10-13 14:41:00,2011-11-20 15:36:00,True
13833,2,701.36,2010-10-31 14:11:00,2011-07-03 13:27:00,True
13834,2,324.19,2010-02-08 12:52:00,2010-05-12 10:27:00,True
13835,7,1095.27,2010-03-04 08:26:00,2011-11-14 15:37:00,True
13836,2,620.37,2010-10-21 13:27:00,2010-11-05 13:31:00,True
13837,2,271.24,2011-01-26 12:15:00,2011-05-12 12:10:00,True
13838,10,1966.09,2010-05-09 11:40:00,2011-12-04 11:00:00,True
13839,1,139.95000000000002,2010-08-10 13:52:00,2010-08-10 13:52:00,False
13840,1,651.4,2010-10-19 13:34:00,2010-10-19 13:34:00,False
13841,1,85.0,2011-04-01 12:10:00,2011-04-01 12:10:00,False
13842,18,5629.91,2010-02-16 15:54:00,2011-10-12 10:51:00,True
13843,1,319.75,2010-11-23 17:48:00,2010-11-23 17:48:00,False
13844,1,361.62,2011-11-28 13:21:00,2011-11-28 13:21:00,False
13845,1,312.98,2011-10-06 08:25:00,2011-10-06 08:25:00,False
13846,4,1307.79,2010-11-05 09:47:00,2011-11-15 12:07:00,True
13847,1,310.72,2009-12-20 10:41:00,2009-12-20 10:41:00,False
13848,8,3335.0,2009-12-09 16:17:00,2011-09-08 12:58:00,True
13849,5,3469.2999999999997,2010-03-25 12:03:00,2011-10-19 10:59:00,True
13850,1,1595.48,2011-08-02 14:04:00,2011-08-02 14:04:00,False
13851,8,4606.46,2010-01-29 11:54:00,2011-09-05 12:36:00,True
13852,1,187.35000000000002,2010-04-08 09:06:00,2010-04-08 09:06:00,False
13853,1,1090.14,2011-10-13 14:18:00,2011-10-13 14:18:00,False
13854,39,12253.96,2010-01-08 11:28:00,2011-12-01 09:06:00,True
13855,4,1310.3400000000001,2009-12-08 16:56:00,2010-07-27 09:53:00,True
13856,11,1142.03,2010-03-30 15:40:00,2011-06-24 10:03:00,True
13857,6,1001.01,2010-05-17 14:21:00,2010-11-11 12:54:00,True
13858,1,216.17,2011-10-13 16:17:00,2011-10-13 16:17:00,False
13859,2,515.86,2010-06-28 15:36:00,2011-01-17 16:14:00,True
13860,5,1245.9,2011-09-14 09:27:00,2011-12-08 12:57:00,True
13861,2,273.26,2010-06-27 11:37:00,2010-10-06 14:20:00,True
13862,9,2556.09,2010-11-15 13:43:00,2011-11-21 16:24:00,True
13863,4,1239.55,2010-04-25 13:09:00,2011-04-06 10:20:00,True
13864,1,662.4000000000001,2010-11-18 12:50:00,2010-11-18 12:50:00,False
13865,4,501.56,2011-02-23 12:04:00,2011-10-12 13:31:00,True
13866,1,145.67000000000002,2011-09-26 14:54:00,2011-09-26 14:54:00,False
13867,3,1015.2900000000001,2011-05-05 17:28:00,2011-11-08 15:48:00,True
13868,2,3192.54,2011-11-01 12:45:00,2011-12-02 16:32:00,True
13869,10,8111.570000000001,2010-01-17 14:53:00,2011-08-08 13:53:00,True
13870,15,5712.08,2010-02-08 12:08:00,2011-12-07 13:23:00,True
13871,17,7885.85,2009-12-20 13:09:00,2011-11-17 10:49:00,True
13872,3,919.5699999999999,2009-12-14 09:56:00,2010-06-30 15:35:00,True
13873,8,1038.92,2010-03-03 12:31:00,2011-08-12 10:08:00,True
13874,7,2049.15,2010-02-04 18:39:00,2010-12-16 18:20:00,True
13875,14,4814.37,2009-12-17 10:30:00,2011-10-17 09:36:00,True
13876,1,122.7,2011-10-07 10:22:00,2011-10-07 10:22:00,False
13877,3,449.68,2010-01-19 10:53:00,2011-09-14 15:49:00,True
13878,4,2473.06,2010-04-14 13:50:00,2011-10-16 12:19:00,True
13879,1,395.5,2010-03-04 10:49:00,2010-03-04 10:49:00,False
13880,17,4391.66,2010-05-26 14:29:00,2011-11-18 13:44:00,True
13881,43,45179.1,2010-03-04 14:41:00,2011-12-06 12:50:00,True
13882,5,1191.13,2011-10-06 15:28:00,2011-12-07 11:16:00,True
13883,15,6560.02,2009-12-08 17:26:00,2011-11-29 10:45:00,True
13884,10,1888.48,2010-08-26 19:57:00,2011-12-02 16:30:00,True
13885,2,506.79999999999995,2011-05-23 08:52:00,2011-06-03 15:07:00,True
13886,1,243.56,2011-09-29 13:17:00,2011-09-29 13:17:00,False
13887,1,349.55,2011-05-19 17:22:00,2011-05-19 17:22:00,False
13888,7,2169.05,2010-05-13 11:57:00,2011-08-12 10:13:00,True
13889,6,1991.23,2010-01-22 14:32:00,2011-09-08 09:13:00,True
13890,14,2927.38,2009-12-06 15:15:00,2011-12-08 15:36:00,True
13891,3,863.56,2010-05-06 16:02:00,2010-11-26 15:57:00,True
13892,6,1267.6499999999999,2010-05-13 10:32:00,2011-11-13 11:50:00,True
13893,1,821.1,2011-02-15 11:30:00,2011-02-15 11:30:00,False
13894,3,564.62,2011-02-02 12:54:00,2011-11-16 09:44:00,True
13895,6,4008.52,2009-12-03 13:09:00,2011-11-11 16:57:00,True
13896,1,388.55,2010-03-24 08:55:00,2010-03-24 08:55:00,False
13897,3,1160.72,2010-01-31 13:48:00,2011-10-20 14:30:00,True
13898,2,686.4000000000001,2010-10-24 15:42:00,2011-01-18 10:28:00,True
13899,2,388.52,2011-03-10 09:30:00,2011-11-23 13:40:00,True
13900,6,1610.5900000000001,2010-03-25 13:46:00,2011-06-09 19:26:00,True
13901,15,5676.34,2010-01-05 09:29:00,2011-09-28 14:48:00,True
13902,5,34095.259999999995,2009-12-15 10:02:00,2010-03-17 13:09:00,True
13903,1,165.45000000000002,2010-11-04 17:44:00,2010-11-04 17:44:00,False
13904,2,332.64,2011-02-18 11:18:00,2011-11-02 13:41:00,True
13905,1,312.65,2009-12-07 11:41:00,2009-12-07 11:41:00,False
13906,1,42.0,2010-10-26 15:00:00,2010-10-26 15:00:00,False
13907,1,136.8,2010-01-17 12:22:00,2010-01-17 12:22:00,False
13908,4,2369.55,2011-03-08 12:04:00,2011-09-21 11:49:00,True
13909,2,286.59999999999997,2010-07-06 16:52:00,2010-10-12 17:22:00,True
13911,20,4234.99,2010-03-01 16:31:00,2011-10-13 15:43:00,True
13912,1,124.95,2010-10-12 08:43:00,2010-10-12 08:43:00,False
13913,1,42.22,2010-07-21 10:11:00,2010-07-21 10:11:00,False
13914,2,626.45,2011-11-03 16:28:00,2011-11-28 10:35:00,True
13915,1,70.80000000000001,2010-11-10 15:17:00,2010-11-10 15:17:00,False
13916,4,1275.81,2010-02-02 10:06:00,2010-09-02 10:04:00,True
13917,2,272.03999999999996,2011-06-01 12:46:00,2011-10-21 09:56:00,True
13918,2,1212.84,2011-03-31 18:05:00,2011-10-21 12:25:00,True
13919,4,1360.68,2010-06-17 09:30:00,2011-10-11 14:24:00,True
13920,4,1774.68,2010-05-26 15:48:00,2010-10-04 12:37:00,True
13921,4,730.7,2009-12-18 12:19:00,2010-11-02 16:32:00,True
13922,3,865.2,2010-08-29 14:36:00,2010-12-23 10:38:00,True
13923,1,351.13,2011-10-17 12:33:00,2011-10-17 12:33:00,False
13924,6,1838.85,2011-09-28 15:07:00,2011-12-08 09:39:00,True
13925,4,678.25,2011-07-28 12:09:00,2011-09-08 12:47:00,True
13926,1,223.85000000000002,2011-11-16 13:16:00,2011-11-16 13:16:00,False
13927,2,708.26,2010-09-28 16:12:00,2011-09-26 12:00:00,True
13928,4,464.57000000000005,2011-07-29 15:59:00,2011-11-29 10:33:00,True
13929,11,3494.1,2010-01-14 07:25:00,2011-06-23 15:26:00,True
13930,2,337.34,2011-07-26 11:00:00,2011-10-13 09:45:00,True
13931,11,5257.38,2009-12-03 10:26:00,2011-09-05 10:12:00,True
13932,1,307.4,2011-02-18 12:02:00,2011-02-18 12:02:00,False
13933,2,608.79,2011-07-14 13:35:00,2011-08-22 14:03:00,True
13934,1,922.1,2011-03-21 08:39:00,2011-03-21 08:39:00,False
13935,3,6116.92,2010-02-25 16:01:00,2010-04-22 11:21:00,True
13936,3,939.66,2010-10-21 14:21:00,2011-06-13 08:47:00,True
13937,2,880.13,2010-11-02 12:37:00,2011-06-23 16:35:00,True
13938,1,71.66,2011-11-04 14:37:00,2011-11-04 14:37:00,False
13939,7,1560.96,2010-04-06 12:43:00,2011-11-16 13:33:00,True
