invoice,invoicedate,customerid,items,qty,revenue,country,month,order_month,cohort_month,month_index
507179,2010-05-06 15:24:00,14646,35,2692,4751.16,Netherlands,2010-05-01,2010-05,2009-12,5
507180,2010-05-06 15:26:00,15768,21,54,310.15999999999997,United Kingdom,2010-05-01,2010-05,2009-12,5
507181,2010-05-06 15:27:00,14646,3,696,681.36,Netherlands,2010-05-01,2010-05,2009-12,5
507183,2010-05-06 15:59:00,12835,13,71,140.68,United Kingdom,2010-05-01,2010-05,2009-12,5
507186,2010-05-06 16:02:00,13891,24,196,398.4,United Kingdom,2010-05-01,2010-05,2010-05,0
507193,2010-05-06 16:21:00,16843,20,726,595.18,United Kingdom,2010-05-01,2010-05,2009-12,5
507194,2010-05-06 16:21:00,16108,32,338,533.8,United Kingdom,2010-05-01,2010-05,2010-03,2
507196,2010-05-06 16:22:00,16843,1,36,23.400000000000002,United Kingdom,2010-05-01,2010-05,2009-12,5
507197,2010-05-06 16:23:00,16843,1,24,20.4,United Kingdom,2010-05-01,2010-05,2009-12,5
507199,2010-05-06 16:27:00,16890,17,123,168.29,United Kingdom,2010-05-01,2010-05,2010-05,0
507205,2010-05-06 16:47:00,16560,19,94,350.38,United Kingdom,2010-05-01,2010-05,2009-12,5
507206,2010-05-06 16:50:00,13870,27,394,673.86,United Kingdom,2010-05-01,2010-05,2010-02,3
507207,2010-05-06 16:50:00,12997,14,147,271.75,United Kingdom,2010-05-01,2010-05,2010-04,1
507208,2010-05-06 16:57:00,13214,12,99,165.85000000000002,United Kingdom,2010-05-01,2010-05,2010-03,2
507210,2010-05-06 17:22:00,14156,147,1478,2593.62,EIRE,2010-05-01,2010-05,2009-12,5
507211,2010-05-06 17:54:00,13081,2,6,47.7,United Kingdom,2010-05-01,2010-05,2009-12,5
507212,2010-05-06 17:55:00,17406,1,32,88.0,United Kingdom,2010-05-01,2010-05,2009-12,5
507213,2010-05-06 17:55:00,13974,15,107,264.13,United Kingdom,2010-05-01,2010-05,2010-05,0
507216,2010-05-06 18:01:00,16126,12,138,477.8,United Kingdom,2010-05-01,2010-05,2009-12,5
507218,2010-05-06 19:08:00,14713,37,178,240.63,United Kingdom,2010-05-01,2010-05,2009-12,5
507223,2010-05-06 19:29:00,17323,36,179,151.97,United Kingdom,2010-05-01,2010-05,2010-01,4
507227,2010-05-06 19:49:00,15955,37,575,898.45,United Kingdom,2010-05-01,2010-05,2010-02,3
507228,2010-05-06 19:57:00,16794,51,122,177.94,United Kingdom,2010-05-01,2010-05,2010-03,2
507229,2010-05-06 20:01:00,17530,51,118,192.19,United Kingdom,2010-05-01,2010-05,2009-12,5
507231,2010-05-07 08:17:00,15664,6,46,117.30000000000001,United Kingdom,2010-05-01,2010-05,2010-02,3
507232,2010-05-07 08:49:00,15290,14,336,354.24,United Kingdom,2010-05-01,2010-05,2010-02,3
507233,2010-05-07 08:50:00,14316,13,936,364.32,United Kingdom,2010-05-01,2010-05,2010-03,2
507234,2010-05-07 09:00:00,14826,6,110,207.3,United Kingdom,2010-05-01,2010-05,2010-01,4
507235,2010-05-07 09:04:00,14298,250,6846,6361.97,United Kingdom,2010-05-01,2010-05,2009-12,5
507236,2010-05-07 09:07:00,14298,1,48,60.0,United Kingdom,2010-05-01,2010-05,2009-12,5
507237,2010-05-07 09:21:00,15423,3,60,69.84,United Kingdom,2010-05-01,2010-05,2010-03,2
507238,2010-05-07 09:40:00,15680,24,237,371.11,United Kingdom,2010-05-01,2010-05,2009-12,5
507239,2010-05-07 09:53:00,13539,1,6,12.600000000000001,United Kingdom,2010-05-01,2010-05,2010-04,1
507240,2010-05-07 09:56:00,15498,26,618,446.22,United Kingdom,2010-05-01,2010-05,2009-12,5
507241,2010-05-07 09:58:00,16174,12,190,312.5,United Kingdom,2010-05-01,2010-05,2010-04,1
507242,2010-05-07 10:00:00,13199,6,144,390.0,United Kingdom,2010-05-01,2010-05,2009-12,5
507243,2010-05-07 10:19:00,15312,16,205,314.59000000000003,United Kingdom,2010-05-01,2010-05,2009-12,5
507244,2010-05-07 10:41:00,17949,1,96,1051.1999999999998,United Kingdom,2010-05-01,2010-05,2009-12,5
507245,2010-05-07 10:44:00,17949,3,636,951.0,United Kingdom,2010-05-01,2010-05,2009-12,5
507246,2010-05-07 10:46:00,16754,3,1524,2121.36,United Kingdom,2010-05-01,2010-05,2010-03,2
507247,2010-05-07 10:49:00,16027,3,48,111.00000000000001,United Kingdom,2010-05-01,2010-05,2010-01,4
507248,2010-05-07 10:55:00,17949,1,408,754.8000000000001,United Kingdom,2010-05-01,2010-05,2009-12,5
507249,2010-05-07 11:25:00,16013,1,100,254.99999999999997,United Kingdom,2010-05-01,2010-05,2009-12,5
507250,2010-05-07 11:26:00,16013,1,50,42.5,United Kingdom,2010-05-01,2010-05,2009-12,5
507251,2010-05-07 11:34:00,13694,1,96,244.79999999999998,United Kingdom,2010-05-01,2010-05,2009-12,5
507252,2010-05-07 11:35:00,12681,26,284,394.85,France,2010-05-01,2010-05,2009-12,5
507253,2010-05-07 11:35:00,13694,11,1300,2085.0,United Kingdom,2010-05-01,2010-05,2009-12,5
507254,2010-05-07 11:36:00,13694,1,432,108.0,United Kingdom,2010-05-01,2010-05,2009-12,5
507255,2010-05-07 11:38:00,17225,5,36,131.15,United Kingdom,2010-05-01,2010-05,2010-05,0
507256,2010-05-07 11:42:00,17798,49,142,183.09,United Kingdom,2010-05-01,2010-05,2010-05,0
507258,2010-05-07 12:09:00,15382,24,304,610.6,United Kingdom,2010-05-01,2010-05,2009-12,5
507259,2010-05-07 12:11:00,15738,15,423,760.65,United Kingdom,2010-05-01,2010-05,2009-12,5
507260,2010-05-07 12:13:00,15738,12,269,355.95,United Kingdom,2010-05-01,2010-05,2009-12,5
507261,2010-05-07 12:20:00,12872,29,140,337.33,United Kingdom,2010-05-01,2010-05,2009-12,5
507266,2010-05-07 12:24:00,13830,11,47,156.85000000000002,United Kingdom,2010-05-01,2010-05,2010-05,0
507269,2010-05-07 12:32:00,13408,15,298,554.7,United Kingdom,2010-05-01,2010-05,2009-12,5
507270,2010-05-07 12:34:00,13408,1,48,20.16,United Kingdom,2010-05-01,2010-05,2009-12,5
507272,2010-05-07 12:41:00,14195,1,60,75.0,United Kingdom,2010-05-01,2010-05,2010-03,2
507273,2010-05-07 12:44:00,14195,1,392,333.2,United Kingdom,2010-05-01,2010-05,2010-03,2
507275,2010-05-07 12:56:00,13890,13,130,210.1,United Kingdom,2010-05-01,2010-05,2009-12,5
507279,2010-05-07 13:01:00,13013,17,137,414.84999999999997,United Kingdom,2010-05-01,2010-05,2009-12,5
507280,2010-05-07 13:18:00,16444,1,18,35.1,United Kingdom,2010-05-01,2010-05,2010-03,2
507281,2010-05-07 13:29:00,13089,27,392,922.84,United Kingdom,2010-05-01,2010-05,2009-12,5
507282,2010-05-07 13:31:00,13089,12,256,372.0,United Kingdom,2010-05-01,2010-05,2009-12,5
507283,2010-05-07 13:32:00,13089,1,4,29.96,United Kingdom,2010-05-01,2010-05,2009-12,5
507285,2010-05-07 13:55:00,13798,4,184,336.79999999999995,United Kingdom,2010-05-01,2010-05,2009-12,5
507286,2010-05-07 13:57:00,13798,5,226,358.22,United Kingdom,2010-05-01,2010-05,2009-12,5
507287,2010-05-07 13:58:00,13798,3,148,386.6,United Kingdom,2010-05-01,2010-05,2009-12,5
507288,2010-05-07 13:58:00,17609,25,68,83.42,United Kingdom,2010-05-01,2010-05,2010-04,1
507289,2010-05-07 14:02:00,14535,122,225,584.54,United Kingdom,2010-05-01,2010-05,2010-02,3
507290,2010-05-07 14:10:00,14814,32,96,160.46,United Kingdom,2010-05-01,2010-05,2010-05,0
507291,2010-05-07 14:13:00,17609,6,6,44.85,United Kingdom,2010-05-01,2010-05,2010-04,1
507295,2010-05-07 14:37:00,18254,16,188,267.9,United Kingdom,2010-05-01,2010-05,2010-05,0
507296,2010-05-07 14:44:00,15465,16,153,429.47,United Kingdom,2010-05-01,2010-05,2009-12,5
507297,2010-05-07 14:44:00,13313,18,198,305.7,United Kingdom,2010-05-01,2010-05,2009-12,5
507306,2010-05-07 14:52:00,17031,22,1090,1857.0,United Kingdom,2010-05-01,2010-05,2010-05,0
507315,2010-05-07 14:56:00,12490,21,282,435.15999999999997,France,2010-05-01,2010-05,2009-12,5
507340,2010-05-07 15:09:00,15797,2,180,313.0,United Kingdom,2010-05-01,2010-05,2010-01,4
507356,2010-05-07 15:25:00,14755,21,153,327.07,United Kingdom,2010-05-01,2010-05,2009-12,5
507357,2010-05-07 15:26:00,14755,1,24,20.4,United Kingdom,2010-05-01,2010-05,2009-12,5
507359,2010-05-07 15:33:00,17028,62,573,1023.74,United Kingdom,2010-05-01,2010-05,2009-12,5
507360,2010-05-07 15:37:00,13209,7,360,561.52,United Kingdom,2010-05-01,2010-05,2010-01,4
507364,2010-05-07 16:26:00,17808,25,78,121.8,United Kingdom,2010-05-01,2010-05,2010-05,0
507366,2010-05-07 16:28:00,18094,5,240,290.4,United Kingdom,2010-05-01,2010-05,2010-01,4
507367,2010-05-07 16:46:00,16632,13,128,204.4,United Kingdom,2010-05-01,2010-05,2010-05,0
507368,2010-05-07 17:28:00,13969,18,66,111.95,United Kingdom,2010-05-01,2010-05,2010-03,2
507369,2010-05-07 17:49:00,17400,78,329,771.78,United Kingdom,2010-05-01,2010-05,2009-12,5
507370,2010-05-09 10:38:00,13007,11,59,175.25,United Kingdom,2010-05-01,2010-05,2010-05,0
507371,2010-05-09 10:38:00,13514,5,92,242.4,United Kingdom,2010-05-01,2010-05,2010-01,4
507372,2010-05-09 10:44:00,13634,29,156,553.92,United Kingdom,2010-05-01,2010-05,2010-01,4
507373,2010-05-09 10:47:00,13595,27,62,197.34,United Kingdom,2010-05-01,2010-05,2010-03,2
507374,2010-05-09 11:13:00,17920,16,196,576.0,United Kingdom,2010-05-01,2010-05,2009-12,5
507375,2010-05-09 11:16:00,13589,5,34,159.4,United Kingdom,2010-05-01,2010-05,2009-12,5
507376,2010-05-09 11:29:00,13979,142,347,601.12,United Kingdom,2010-05-01,2010-05,2009-12,5
507377,2010-05-09 11:35:00,13571,51,185,285.83,United Kingdom,2010-05-01,2010-05,2009-12,5
507378,2010-05-09 11:38:00,13117,5,48,100.16,United Kingdom,2010-05-01,2010-05,2010-03,2
507379,2010-05-09 11:39:00,14916,7,94,504.42,United Kingdom,2010-05-01,2010-05,2010-04,1
507380,2010-05-09 11:40:00,13838,54,106,240.44,United Kingdom,2010-05-01,2010-05,2010-05,0
507381,2010-05-09 11:50:00,16954,12,449,440.34999999999997,United Kingdom,2010-05-01,2010-05,2010-01,4
507382,2010-05-09 11:56:00,14110,17,188,380.7,United Kingdom,2010-05-01,2010-05,2009-12,5
507383,2010-05-09 12:03:00,14839,13,194,184.02,United Kingdom,2010-05-01,2010-05,2010-01,4
507385,2010-05-09 12:05:00,17332,16,131,176.63,United Kingdom,2010-05-01,2010-05,2010-02,3
507386,2010-05-09 12:06:00,14911,24,728,1063.8799999999999,EIRE,2010-05-01,2010-05,2009-12,5
507387,2010-05-09 12:10:00,17137,59,156,261.15,United Kingdom,2010-05-01,2010-05,2010-01,4
507388,2010-05-09 12:12:00,14474,103,313,730.42,United Kingdom,2010-05-01,2010-05,2010-05,0
507389,2010-05-09 12:14:00,17969,8,36,117.65,United Kingdom,2010-05-01,2010-05,2009-12,5
507390,2010-05-09 12:18:00,15498,20,202,363.90000000000003,United Kingdom,2010-05-01,2010-05,2009-12,5
507391,2010-05-09 12:30:00,14044,145,207,352.13,United Kingdom,2010-05-01,2010-05,2010-01,4
507392,2010-05-09 12:44:00,14177,1,50,42.5,United Kingdom,2010-05-01,2010-05,2010-02,3
507393,2010-05-09 12:49:00,14911,106,1147,2814.41,EIRE,2010-05-01,2010-05,2009-12,5
507394,2010-05-09 12:49:00,16466,37,136,335.85,United Kingdom,2010-05-01,2010-05,2010-03,2
507395,2010-05-09 12:57:00,13598,19,57,123.01,United Kingdom,2010-05-01,2010-05,2010-02,3
507396,2010-05-09 13:00:00,14911,35,317,956.9300000000001,EIRE,2010-05-01,2010-05,2009-12,5
507397,2010-05-09 13:07:00,13491,11,64,186.98000000000002,United Kingdom,2010-05-01,2010-05,2009-12,5
507398,2010-05-09 13:15:00,17913,17,48,150.21,United Kingdom,2010-05-01,2010-05,2009-12,5
507399,2010-05-09 13:25:00,13802,24,729,1438.19,United Kingdom,2010-05-01,2010-05,2010-02,3
507400,2010-05-09 13:31:00,14606,24,50,86.44,United Kingdom,2010-05-01,2010-05,2009-12,5
507401,2010-05-09 13:38:00,15555,36,227,228.56,United Kingdom,2010-05-01,2010-05,2009-12,5
507402,2010-05-09 13:38:00,15611,3,12,88.48,United Kingdom,2010-05-01,2010-05,2010-01,4
507403,2010-05-09 13:41:00,14606,41,93,196.24,United Kingdom,2010-05-01,2010-05,2009-12,5
507404,2010-05-09 13:43:00,14606,4,4,6.5,United Kingdom,2010-05-01,2010-05,2009-12,5
507405,2010-05-09 13:44:00,15109,12,77,266.95,United Kingdom,2010-05-01,2010-05,2009-12,5
507407,2010-05-09 13:50:00,14221,26,295,667.45,United Kingdom,2010-05-01,2010-05,2010-04,1
507408,2010-05-09 13:57:00,18094,16,182,487.08,United Kingdom,2010-05-01,2010-05,2010-01,4
507409,2010-05-09 13:58:00,18094,2,10,34.7,United Kingdom,2010-05-01,2010-05,2010-01,4
507410,2010-05-09 13:59:00,15555,5,18,22.5,United Kingdom,2010-05-01,2010-05,2009-12,5
507411,2010-05-09 14:00:00,14496,9,56,277.48,United Kingdom,2010-05-01,2010-05,2010-03,2
507412,2010-05-09 14:07:00,17926,8,72,178.3,United Kingdom,2010-05-01,2010-05,2010-05,0
507413,2010-05-09 14:07:00,17807,20,75,111.94,United Kingdom,2010-05-01,2010-05,2010-01,4
507414,2010-05-09 14:14:00,14107,44,672,799.36,United Kingdom,2010-05-01,2010-05,2009-12,5
507416,2010-05-09 14:32:00,14678,24,179,403.39,United Kingdom,2010-05-01,2010-05,2010-05,0
507417,2010-05-09 14:35:00,13425,53,574,836.5600000000001,United Kingdom,2010-05-01,2010-05,2010-05,0
507418,2010-05-09 14:52:00,17292,6,97,141.35000000000002,United Kingdom,2010-05-01,2010-05,2010-05,0
507419,2010-05-09 14:54:00,14129,22,306,409.91999999999996,United Kingdom,2010-05-01,2010-05,2010-05,0
507420,2010-05-09 15:06:00,12748,30,66,174.82,United Kingdom,2010-05-01,2010-05,2009-12,5
507421,2010-05-09 15:07:00,12748,53,196,269.65,United Kingdom,2010-05-01,2010-05,2009-12,5
507422,2010-05-09 15:18:00,13952,32,414,947.6700000000001,United Kingdom,2010-05-01,2010-05,2009-12,5
507423,2010-05-09 15:19:00,13952,2,14,36.8,United Kingdom,2010-05-01,2010-05,2009-12,5
507424,2010-05-09 15:22:00,12748,44,93,247.44000000000003,United Kingdom,2010-05-01,2010-05,2009-12,5
507425,2010-05-09 15:34:00,17675,9,174,360.90000000000003,United Kingdom,2010-05-01,2010-05,2009-12,5
507426,2010-05-09 15:33:00,12361,6,38,98.15,Belgium,2010-05-01,2010-05,2010-01,4
507427,2010-05-09 15:38:00,13211,28,130,155.05,United Kingdom,2010-05-01,2010-05,2009-12,5
507428,2010-05-09 15:50:00,17848,2,16,159.2,United Kingdom,2010-05-01,2010-05,2009-12,5
507429,2010-05-09 15:55:00,17372,19,59,190.25,United Kingdom,2010-05-01,2010-05,2009-12,5
507430,2010-05-09 16:03:00,17135,36,128,173.7,United Kingdom,2010-05-01,2010-05,2010-05,0
507431,2010-05-09 16:08:00,16170,18,236,347.58,United Kingdom,2010-05-01,2010-05,2010-02,3
507432,2010-05-09 16:10:00,16655,69,523,510.27,United Kingdom,2010-05-01,2010-05,2010-01,4
507433,2010-05-09 16:10:00,16092,19,253,306.89,United Kingdom,2010-05-01,2010-05,2010-05,0
507434,2010-05-09 16:11:00,16092,8,101,166.53,United Kingdom,2010-05-01,2010-05,2010-05,0
507435,2010-05-10 07:59:00,15661,22,151,320.95,United Kingdom,2010-05-01,2010-05,2010-05,0
507436,2010-05-10 08:44:00,15827,11,138,158.6,United Kingdom,2010-05-01,2010-05,2010-01,4
507437,2010-05-10 09:14:00,13051,3,12,80.8,United Kingdom,2010-05-01,2010-05,2010-03,2
507438,2010-05-10 09:16:00,17994,27,62,265.21,United Kingdom,2010-05-01,2010-05,2010-03,2
507440,2010-05-10 09:24:00,18095,4,384,406.32,United Kingdom,2010-05-01,2010-05,2010-04,1
507445,2010-05-10 09:38:00,14329,53,374,928.55,United Kingdom,2010-05-01,2010-05,2009-12,5
507446,2010-05-10 09:47:00,14277,15,166,151.52,France,2010-05-01,2010-05,2009-12,5
507447,2010-05-10 09:50:00,16948,5,85,119.35000000000001,United Kingdom,2010-05-01,2010-05,2010-02,3
507449,2010-05-10 09:58:00,17720,10,72,132.62,United Kingdom,2010-05-01,2010-05,2010-05,0
507452,2010-05-10 10:11:00,15291,3,46,337.7,United Kingdom,2010-05-01,2010-05,2009-12,5
507453,2010-05-10 10:11:00,15674,31,227,605.65,United Kingdom,2010-05-01,2010-05,2009-12,5
507458,2010-05-10 10:29:00,15561,12,119,242.93,United Kingdom,2010-05-01,2010-05,2010-02,3
507459,2010-05-10 10:41:00,15031,19,92,187.99,United Kingdom,2010-05-01,2010-05,2009-12,5
507461,2010-05-10 10:49:00,14239,17,90,305.86,United Kingdom,2010-05-01,2010-05,2009-12,5
507462,2010-05-10 10:50:00,14404,11,166,304.7,United Kingdom,2010-05-01,2010-05,2009-12,5
507463,2010-05-10 10:53:00,14147,4,232,757.2,United Kingdom,2010-05-01,2010-05,2010-03,2
507464,2010-05-10 11:00:00,18102,4,1908,1621.7999999999997,United Kingdom,2010-05-01,2010-05,2009-12,5
507465,2010-05-10 11:02:00,18102,2,192,1393.92,United Kingdom,2010-05-01,2010-05,2009-12,5
507472,2010-05-10 11:20:00,17003,22,107,144.35999999999999,United Kingdom,2010-05-01,2010-05,2010-05,0
507477,2010-05-10 11:30:00,14941,7,80,182.1,United Kingdom,2010-05-01,2010-05,2010-05,0
507478,2010-05-10 11:32:00,14911,16,185,760.75,EIRE,2010-05-01,2010-05,2009-12,5
507479,2010-05-10 11:33:00,15298,15,268,313.8,United Kingdom,2010-05-01,2010-05,2009-12,5
507481,2010-05-10 11:40:00,13013,9,120,260.40000000000003,United Kingdom,2010-05-01,2010-05,2009-12,5
507483,2010-05-10 11:44:00,12951,12,79,192.15,United Kingdom,2010-05-01,2010-05,2010-01,4
507485,2010-05-10 11:55:00,17365,21,285,324.0,United Kingdom,2010-05-01,2010-05,2010-02,3
507510,2010-05-10 12:12:00,13426,13,166,373.2,United Kingdom,2010-05-01,2010-05,2009-12,5
507521,2010-05-10 12:16:00,12843,14,390,996.9000000000001,United Kingdom,2010-05-01,2010-05,2009-12,5
507536,2010-05-10 12:20:00,13267,11,95,301.09000000000003,United Kingdom,2010-05-01,2010-05,2009-12,5
507560,2010-05-10 12:29:00,14361,14,251,214.70999999999998,United Kingdom,2010-05-01,2010-05,2010-05,0
507564,2010-05-10 12:31:00,13711,11,57,176.81,United Kingdom,2010-05-01,2010-05,2009-12,5
507584,2010-05-10 12:41:00,13407,1,6,59.699999999999996,United Kingdom,2010-05-01,2010-05,2010-02,3
507586,2010-05-10 12:42:00,17841,55,245,436.46999999999997,United Kingdom,2010-05-01,2010-05,2009-12,5
507589,2010-05-10 12:54:00,14512,7,60,116.2,United Kingdom,2010-05-01,2010-05,2009-12,5
507591,2010-05-10 13:00:00,17169,21,145,320.95,United Kingdom,2010-05-01,2010-05,2010-05,0
507593,2010-05-10 13:12:00,12843,3,28,105.0,United Kingdom,2010-05-01,2010-05,2009-12,5
507594,2010-05-10 13:14:00,15981,7,200,334.0,United Kingdom,2010-05-01,2010-05,2010-03,2
507595,2010-05-10 13:16:00,16130,16,63,272.75,United Kingdom,2010-05-01,2010-05,2010-04,1
507597,2010-05-10 13:21:00,17700,28,344,481.3,United Kingdom,2010-05-01,2010-05,2009-12,5
507600,2010-05-10 13:28:00,12917,23,170,549.1,United Kingdom,2010-05-01,2010-05,2009-12,5
507606,2010-05-10 13:48:00,17550,33,115,189.74,United Kingdom,2010-05-01,2010-05,2010-02,3
507608,2010-05-10 13:51:00,15141,14,210,231.66,United Kingdom,2010-05-01,2010-05,2010-03,2
507610,2010-05-10 13:52:00,15141,6,129,102.31,United Kingdom,2010-05-01,2010-05,2010-03,2
507611,2010-05-10 14:02:00,16661,10,41,118.45,United Kingdom,2010-05-01,2010-05,2009-12,5
507613,2010-05-10 14:06:00,15005,48,172,286.12,United Kingdom,2010-05-01,2010-05,2009-12,5
507614,2010-05-10 14:07:00,17552,15,177,254.45,United Kingdom,2010-05-01,2010-05,2010-03,2
507615,2010-05-10 14:08:00,17552,12,314,245.1,United Kingdom,2010-05-01,2010-05,2010-03,2
507616,2010-05-10 14:09:00,16029,3,210,429.5,United Kingdom,2010-05-01,2010-05,2009-12,5
507617,2010-05-10 14:10:00,17482,22,93,252.84,United Kingdom,2010-05-01,2010-05,2010-05,0
507619,2010-05-10 14:15:00,15311,19,295,372.89,United Kingdom,2010-05-01,2010-05,2009-12,5
507620,2010-05-10 14:19:00,12813,14,547,821.6,Netherlands,2010-05-01,2010-05,2010-01,4
507621,2010-05-10 14:23:00,14590,8,36,151.42,United Kingdom,2010-05-01,2010-05,2009-12,5
507622,2010-05-10 14:28:00,17579,44,117,304.38,United Kingdom,2010-05-01,2010-05,2010-05,0
507624,2010-05-10 14:34:00,16873,46,622,1192.64,United Kingdom,2010-05-01,2010-05,2010-02,3
507634,2010-05-10 14:47:00,14298,23,761,1149.3700000000001,United Kingdom,2010-05-01,2010-05,2009-12,5
507635,2010-05-10 14:50:00,17612,16,102,314.68,United Kingdom,2010-05-01,2010-05,2009-12,5
507636,2010-05-10 14:54:00,17563,2,9,32.550000000000004,United Kingdom,2010-05-01,2010-05,2010-04,1
507639,2010-05-10 14:57:00,13319,13,105,309.55,United Kingdom,2010-05-01,2010-05,2009-12,5
507640,2010-05-10 14:58:00,13319,4,21,91.5,United Kingdom,2010-05-01,2010-05,2009-12,5
507641,2010-05-10 15:08:00,14588,16,62,135.39,United Kingdom,2010-05-01,2010-05,2010-05,0
507642,2010-05-10 15:12:00,14533,6,159,314.25,United Kingdom,2010-05-01,2010-05,2010-04,1
507643,2010-05-10 15:18:00,16614,10,47,293.15,United Kingdom,2010-05-01,2010-05,2010-05,0
507646,2010-05-10 15:44:00,16422,5,234,351.14000000000004,United Kingdom,2010-05-01,2010-05,2010-01,4
507647,2010-05-10 15:46:00,18275,10,193,369.21000000000004,United Kingdom,2010-05-01,2010-05,2009-12,5
507648,2010-05-10 15:48:00,15555,5,102,142.5,United Kingdom,2010-05-01,2010-05,2009-12,5
507654,2010-05-10 16:04:00,13585,20,682,353.42,United Kingdom,2010-05-01,2010-05,2009-12,5
507659,2010-05-10 16:36:00,17077,1,36,306.0,United Kingdom,2010-05-01,2010-05,2010-05,0
507660,2010-05-10 16:44:00,12675,112,336,945.75,Italy,2010-05-01,2010-05,2010-05,0
507664,2010-05-10 17:03:00,17871,16,130,293.06,United Kingdom,2010-05-01,2010-05,2010-01,4
507666,2010-05-10 17:09:00,12839,18,238,303.95,United Kingdom,2010-05-01,2010-05,2009-12,5
507667,2010-05-10 17:21:00,12867,98,608,643.2,United Kingdom,2010-05-01,2010-05,2009-12,5
507668,2010-05-11 08:54:00,13450,14,212,308.6,United Kingdom,2010-05-01,2010-05,2010-04,1
507669,2010-05-11 08:59:00,15078,23,233,488.7,United Kingdom,2010-05-01,2010-05,2009-12,5
507673,2010-05-11 09:29:00,14911,55,593,927.5500000000001,EIRE,2010-05-01,2010-05,2009-12,5
507674,2010-05-11 09:32:00,16631,13,137,260.18,United Kingdom,2010-05-01,2010-05,2010-02,3
507676,2010-05-11 09:32:00,16631,2,10,71.94,United Kingdom,2010-05-01,2010-05,2010-02,3
507678,2010-05-11 09:40:00,15633,11,181,319.45,United Kingdom,2010-05-01,2010-05,2009-12,5
507682,2010-05-11 09:48:00,16323,3,96,146.16,United Kingdom,2010-05-01,2010-05,2010-05,0
507685,2010-05-11 09:53:00,16737,1,288,417.59999999999997,United Kingdom,2010-05-01,2010-05,2010-05,0
507687,2010-05-11 09:55:00,12582,53,370,837.11,Finland,2010-05-01,2010-05,2010-05,0
507689,2010-05-11 10:04:00,17545,7,112,339.8,United Kingdom,2010-05-01,2010-05,2010-05,0
507690,2010-05-11 10:12:00,14825,6,56,128.6,United Kingdom,2010-05-01,2010-05,2010-04,1
507691,2010-05-11 10:19:00,14395,42,173,372.8,United Kingdom,2010-05-01,2010-05,2010-04,1
507692,2010-05-11 10:20:00,12600,7,48,259.74,Germany,2010-05-01,2010-05,2009-12,5
507693,2010-05-11 10:24:00,14055,14,104,521.0,United Kingdom,2010-05-01,2010-05,2009-12,5
